PhoneNumber_hashed,OBCallDateTime,Contacted,advocate_id,CallTimeSec
309F19C48078AE16BCB288CBB9E820C39259F495AEA48257BCB6AAB5DE8C972F,2018-05-26 12:19:00,1,6,315
DEC1F579B93004389F2BB642B440902864E1E768470A00BD5439945BFAA904CF,2018-05-18 17:50:00,1,5,802
42CA988C33F27CF97B0BB81F69CDA7A9EE119A7442E0BF743CAAFEB4D1FEF19F,2018-05-01 16:54:00,1,3,467
7F00C1C3E892A9BA3435A8BE3ABD3B9A5C976F4E82E7B858A64D12A3C08E1D59,2018-05-02 06:13:00,0,15,0
48A0235DBDFCCE013BF5A7E7586A83B3F65C4C057458327EF63BA418477031B9,2018-05-24 08:28:00,0,2,0
A7B036A78D246E11ED8902A49DC750EFB6F87325ACE6D54F2BA8DDCB50C31E1E,2018-05-17 05:23:00,1,13,360
DE996B7FE897A873F2BA5733DEC7CA8B03F4229361E1A36B2D31162E836D0989,2018-05-05 09:30:00,1,11,1263
89524933EAF142131892781203E0CCBA19B6F77BFF91396F835F18BF497109A3,2018-05-15 16:44:00,1,3,1178
923EAF8F6E27D4FB44202412F596C1B4468DB1B8BB1335888742AF282B2EBBAA,2018-05-04 15:41:00,1,1,97
33558B2F2ADDBB82F340AB393F8F8C55FBC273F948CEBD137DEFE8E7C0FF6CA9,2018-05-14 05:20:00,0,15,0
8636DB450D1183B91CA502011E2777EE34821FFD4DFF1B0DE037BB5FD32097DC,2018-05-26 13:35:00,1,9,629
D99451B32297B5BC33D239DCBF80D898097DC7655FFEDD303DFAF60D79C27372,2018-05-22 09:38:00,0,7,0
2925A42D6966D7CC3B4B5976E2F9AFA39859BE4CA81E4F7DDCED332DB1412ECB,2018-05-16 16:59:00,0,8,0
F0638F5C6F104A025724034CFFDBF6D07823C2404638A8A75654572C8FBC4278,2018-05-17 09:14:00,1,9,668
375A01FAF300C793E7EF3CEDFDA063523C7F4ADE0F20B8F9035FFADEAD31D2BA,2018-05-15 18:01:00,1,15,1643
B57171384B2BFE6AD3C308841DF80CB8E459DF580C99BA46BB1C2B64BE96F91A,2018-05-04 11:05:00,1,2,170
41920121AFC052218FFF870F174ABA51F9A2685F632D2CD5ED45EEBD84903918,2018-05-19 15:00:00,1,6,541
1BC17B282EB02B6666608DA79ACB965FCA1BEA42BD9D843968C35D91B284109E,2018-05-27 13:02:00,1,2,848
E3D32EC21FE23ED2A16FFD8B5ECDCF7B0B303CFFE43F564BC64F9025481607D9,2018-05-21 11:39:00,0,5,0
6166D358E5D88900F13550031E4D0E45C2B7D18E1ABD505130BDC1E0FE1AC5A8,2018-05-08 12:11:00,1,18,350
458F5C044254151558661985F9F6CCF8208C551C3F232DDA298AF1B627BEDC82,2018-05-04 18:52:00,1,14,815
A8F9B0DE61F66491A78D64FA2D201FE3EF0E97B346139166EB99BB2214C47BB7,2018-05-10 18:47:00,1,14,8
545ACA10ACCBCDB18062562F52AD40E923A7D84D0AA254ADDA7E5F256DA1C68E,2018-05-06 12:26:00,1,6,1491
B3879358DC97D3CAFAD6CB5C5EA999417B52212444C52C3ED84E7EEF70B83D65,2018-05-14 13:59:00,1,7,1143
A8452D3A52ABF9670E042C435B8236CAB359796328E5D222814D00820A8DC09E,2018-05-23 15:48:00,1,3,1442
2C53E6EB59626EB7F574AC813868417FC1FAC8228317718ED09CD6EAA1900918,2018-05-09 10:59:00,1,12,1265
CE3C6F7C6461A4ADADC68296FEFA5F940E085C50A59B27EEB33D66D8BAB68B1F,2018-05-27 10:39:00,0,2,0
9A5915A793FDA3FDA2001D57D12EE1E4D7EA86456B2AD2F57077336EE024294B,2018-05-20 07:32:00,1,2,378
DB6A2E09343EC52685452A3A825C5DACED06B187F2A450651F519EFFE23113A7,2018-05-16 18:08:00,1,9,1620
9C5B5B98061EBCB09583D77A538BE9BED0FA767D180A7EDA6CE23CDA61DB5098,2018-05-04 06:32:00,0,13,0
2981C851EE129B7945B18FCA9A0DCD0AA12B6FF8145C68963BC81A708429FF91,2018-05-07 17:53:00,1,13,458
A00C5660D5D5838787F42230F4D0618994E06561AF981402FA7A0566CFDE7982,2018-05-20 06:48:00,0,19,0
986367E74A3E2CF0D0E53282EEE6C0FF5ABCAC14B2A0F951C59463FFFA43EF6C,2018-05-10 08:02:00,1,13,741
F94A23E715B97282A0C5689C115BDCB83E8C2394770D482E7A48E5B90F931994,2018-05-15 14:58:00,1,14,101
C0EB744109285E4F0D56AB94C6B85196325B68CF01C934DD708F6953BF5EDF9E,2018-05-13 12:30:00,1,16,189
4803F74ECA64E0F35DDA8F3BA80C60D12F392955F5D554069809C187E9300070,2018-05-22 17:25:00,1,9,517
DCDB6AB70E0654A63E266BB417D05E04ACDD27201924B38C45E26266A10DD19F,2018-05-11 06:49:00,1,2,1621
3FDCEAD5745B4DF0C2DA288014CF5AE6D013F75AA1D4FC6BDD6058EE550B8317,2018-05-10 18:10:00,1,1,1772
F5C29CDDC6675FBE44D1CAB31557C9D2E4432B03AFAB641CBDCB62585E9FEEFF,2018-05-01 18:52:00,0,14,0
2F0EB7F753E911491BEEB5F844A66F4712E5369FBFB219B55F3FD8ACB1930530,2018-05-06 14:21:00,0,12,0
7A9EA5C25D7DB6B84E3FE31A4C63C548D744BB3F3A10F452666D69BB368191A6,2018-05-02 17:43:00,1,16,584
905BD14119BE6A6C8712F8CA4A57E8FDBEDFED559CFF94BE5D0E6CD8C10AFB22,2018-05-04 18:19:00,1,15,1192
99F193C4280FDF9630755BB96AD3D57F0B912D5CC3F94C2E4DD34C60C6C46C52,2018-05-29 09:41:00,1,15,750
424A5DE4A42881880A045A53292B83DD927C5B5CC99AD15770C86FDB4B47D8E6,2018-05-09 11:04:00,1,6,1089
3750CAF1908C7A6534DFED6585F7A4AB5D184D8F8CEC085F31E06BEAC822BFED,2018-05-22 09:52:00,1,16,825
3838A7F2D3967311199E24BADFC0144016BB538D9F9C5C503F52757E9DC32159,2018-05-05 12:44:00,1,11,5
5CC916369E285B1E53111051915241BF9F8204F511AA2FB52A222858C0D04617,2018-05-14 14:23:00,1,8,932
9C3B7584E652C5F7EEC8DDBEA3956F5888A9C40DEBE82338C2BB95F06841E3AE,2018-05-17 08:31:00,1,19,385
8AEB79534DC69E71BFD4DA9641DF15769F9424B40329FCC9BF7138AF99AD70FB,2018-05-20 18:04:00,1,4,77
8564707090A826343876A2683A819610E49170ED5EB37F06395FAF8893E4CAD6,2018-05-14 11:19:00,1,11,1661
7E1D23146B41D6EC51AF64F09B93DD2B7129E3C3FFA57EC1678F443A7A2198C5,2018-05-20 15:21:00,0,8,0
19AB88B58DE370A74F6C5BBD6E7F57C81C0CE73982A8B8400AB9EE5984EB5840,2018-05-19 18:03:00,1,15,1343
0D357DE66F16A6A33F147EE1AA77FE9E5103899DD7907B6B0F1A14000C864906,2018-05-20 08:49:00,1,11,1684
27FA7BA30FEE09A44993C1A7A38B29D236A24DE46BD04FC5C6296916C866693B,2018-05-25 11:05:00,1,12,1257
4DD47877A4271C81260E0E68A81BF162FAD9CCEDCDCCF653DCB0B9A235AD5796,2018-05-10 16:54:00,0,19,0
7B7DF2A4E72398CD465695F3B820738DD2DEDB6B83AB8DA46BCC36D9070CECA3,2018-05-07 11:23:00,0,17,0
2E797E86C0E241F329FEFB99DA9F3AF9FF8D045159058E6D66DE2D6850241483,2018-05-17 13:30:00,0,12,0
8ED357D65544238FD0D8D035449F216CED2F7428215FF1521BFAE329A27E9E60,2018-05-13 12:48:00,1,11,1721
675873529ADF3F756624F9DB4FF31D92299971AED71A80B85FA499CECAF0D94A,2018-05-08 16:07:00,1,7,1229
EC4F660D7F73E2869D291BA309DC068EFCDE616DCC56E81CDFC2A41B06B47D94,2018-05-09 10:36:00,0,4,0
93238EAE2A4A5A97E36E113534F2FDEA93A490874669370A9D2B76892D9DDC30,2018-05-05 07:16:00,1,9,1456
49F94380914FE949D765529881FF37117408830B0D0B33A67701F999A9C9F695,2018-05-07 05:39:00,1,13,1467
D37EE58B58F39413F2FFBDE7301B471D4834AA1ADAEDE56CE346D0BC715C515F,2018-05-29 16:39:00,1,1,140
A1EC792DA4FDBF8A3BEC66B196B7A451627B7A3402D44EDB219C53862F79936D,2018-05-12 18:17:00,1,12,461
25D80191C5401BF189C90FD158E60D9666BD0D0B53E005FFCD1A9631C4FFFCDD,2018-05-21 09:39:00,1,15,1475
1B34F6E5E439271057C4797968DB17C8381CCB49F408DD6B83363CBB649B2913,2018-05-11 08:41:00,1,16,1420
D19261D2DEA21F427ED9EFBADFA908B5FDC860348D12B17B4B031AA03CA0B6ED,2018-05-07 12:24:00,0,11,0
49A4094F088B5E36ACB45A70A61B023EDD45A9B1200D9B996B6D30C1CB062D9B,2018-05-31 11:01:00,0,12,0
DAAE994E6745E84029E178F0B52663A8EB3F5CD548C59547BA7F112D7D64C947,2018-05-07 16:40:00,0,12,0
4A340A3B5F47FAA76299A28D7FDD1F5898D82A65080D428AF58C164585BF810A,2018-05-26 07:53:00,1,5,378
F29C90064F030BF84FC3271FD62E114271E49DC36FF0D69640618E36C542D078,2018-05-16 13:40:00,0,12,0
5F605E19A60AE0D73E2DFCB5B69C9F62F2989071E422003F733D3B4F8E0D2C78,2018-05-21 17:44:00,1,2,873
D4D68E2D9C34A57273651528058FF0489C9601A6E28224D518EC58CC6D12E667,2018-05-08 16:26:00,0,11,0
C54367FA6536EF3E3289D074E3DC3D6F34B93C6C2B77DFEC0E21C40964901A0B,2018-05-05 09:39:00,1,1,530
D3A717C3058A5545A452533C3E6B7094098F12A54E0AF62ED0487F421E59B988,2018-05-09 13:16:00,1,14,149
C87BD975B57D9763C7BD93E17F397F713402F0F3085E25BAC600A0A7A20EB4F0,2018-05-02 08:49:00,0,3,0
9408120458AEE818361142190065DD318D8FA7B950E70D944A34051CB4CD011C,2018-05-12 06:48:00,1,19,755
E454018808193F343509CD03B62028341B64A7E6484EC6A39CE279AF6ECAA499,2018-05-19 18:22:00,1,5,686
D616336CAF334816952ADD3F1D1C323548B83BE5281C58B3720C78EF88186E03,2018-05-22 11:03:00,1,18,58
E002A9DA26689765619232DFC0CD7495EF1B2E229DC6959F5E86422B3B545754,2018-05-15 05:41:00,1,5,842
53B9BFFF128EC1AFAF626A31C86363761EC6D0559C719C775DACF5417AC5C858,2018-05-24 11:11:00,1,18,1698
FD842B35D453CE31F23FB7DBAC5F5E48BB150AE53F70BECCB9E56341D854D6FF,2018-05-09 05:36:00,0,17,0
F1BA457EA4ABE8026E8CDB131E03AACF574258E92AAD2E1EE6D724D28E0CC5EF,2018-05-16 16:41:00,0,16,0
0C145DC8476F868FA609099708831C6F277E2EE255BC4C559F1DDA998E076B43,2018-05-14 07:56:00,0,13,0
6A8CD06461BF89C6BA80C04588A3301CDE0D1942A237B9604C9E98E2F15D9536,2018-05-17 08:48:00,1,8,377
8AEC595A3192C1F84F2307E2DF218209CB88503F2D1274DB646D48EE58A85199,2018-05-01 10:20:00,1,16,399
87517F8CEFE50297F83821EB10E207CC66894032A16C8FB4222458DC4FF0FDD2,2018-05-06 17:25:00,1,4,941
51357D7BB50709ED5A8148DC42FD69AF6F9B0CDFD4093B3FC35D40A7385546FE,2018-05-09 18:35:00,1,19,181
DEFEFEFC6A464AEC033BB91B69EB886A0D594CEB79B3243930104DD28153D138,2018-05-23 05:16:00,0,8,0
598EBEBAAF01FBDACFC1A04E006C5DF32749EF80262E502DAD80365BCD29463D,2018-05-02 07:35:00,1,2,1230
B238E46490A0B4ABA29E248CC9176F11EC864E7FB5F23EECF032CC2440E41D28,2018-05-03 10:48:00,1,15,589
4B8F1280A3553A6ACCD5C76BC906CD5E50603E7594ADABB394A4429FB16128AD,2018-05-22 10:44:00,1,10,518
91179E0E164DF03814F4E2A7137B93FB7EFAE60AE9ABC822811FDA80B571CA0A,2018-05-10 12:44:00,1,13,882
B71C06129D4386285950BF48DDE188CED9220D303ED50A519175715406D05796,2018-05-27 07:34:00,1,11,1246
155B19DDB2F636E532C8B6B0AF16C0A6A0D73AE64B4E7524FC49BF3D1CBB00A5,2018-05-13 06:04:00,0,1,0
36526BF31E2006DDEB93866234D1C6FCAE53A6ECF1C8726EBAED68F8231BCB04,2018-05-10 13:30:00,0,8,0
5508E95B8190C9E426A83122E703118A1B906F15C859019A322E89C6E626B001,2018-05-02 15:44:00,1,2,1660
F7632ED86B17E6EED95DBE391730E7C1A34B669578864371C113EF815712F8A9,2018-05-05 07:17:00,1,17,1663
4D9249FBFB5A6EE683B8948F5FA91ADF852FC460DF92C99DB6186B02413F5E0B,2018-05-04 14:21:00,1,9,1012
EF1DCE7686B17D0EE41B03755556BC58238285B79580443A8CD5B9E82DD62A04,2018-05-09 16:54:00,1,19,49
38CCB9AD5F1B7B47813A211C5BDFB23F1140265EC0B61CB69A4FE6BDBA967FA4,2018-05-15 16:59:00,1,3,1645
6CB0AEBE9F6A4AF41A3956188735D2A2738C0630A2111B6CB39599813C79F3E9,2018-05-02 10:13:00,1,12,1252
8C10A28A59AA61D9DF722E1B485FCD0CEF0259659CD3AFBA9609ED0D50A5D561,2018-05-11 18:21:00,1,20,319
E634F5969BC664DAFB31D7F4D7974479A8D19F3A0C4B1378E809A54D88E862AE,2018-05-08 12:49:00,1,11,531
248E9F1AA55F7CC5AB67CD8B04E04364EAC05775B1E1B131EC460A9738CDCCC5,2018-05-20 07:56:00,0,8,0
87F2053027B6728443810FB441E154C4A9F1F7FF7F028ABDA9262C834911A27A,2018-05-18 09:56:00,1,7,1395
C3693C52B21023AB5E897BD64289D03FE501D897EF0D977DEC09920EE5237226,2018-05-27 16:52:00,1,2,88
908A586E8C5917CD2C20E173844F470900B2C8F7841A298F821BFA2087381672,2018-05-14 16:44:00,1,15,993
B31D24234CF482C4C66D13C8FB838C4D5E548A69CC183C8191BFE1672AFB7AC6,2018-05-06 17:12:00,1,15,1786
250F9DEF8B0C328EA3D25912368F982A50D17E728D8F0F0E357CFD439876A2D0,2018-05-14 15:17:00,1,3,693
45ED3AB150FD26A5227BBCAE8FBBED6FAC66A1E13A862670EE15D767CB1149A1,2018-05-10 09:21:00,1,2,1545
D34A328C3ACC732D018DC127569D36DF115D54D98FC033822D3C92D45E408D48,2018-05-12 15:11:00,1,16,1758
1782B08129A9D1BA4F479BAC9402AD87BCF6B0C99A76B8D00664BC58F8D72B4A,2018-05-24 13:40:00,1,18,38
52F7208771EB5794073D204D8B7A57C096C0F18ED3F42D1F65D19E4C27FBB9D8,2018-05-09 11:25:00,0,17,0
BD1477BA32CEE0E4B113D9DC3C713DB64BB8AE11C70D65DB31AC2FC238FF6C49,2018-05-18 16:42:00,1,13,1507
5314443770BD46D1A8B549C73DFD9802272FF7549AF8761D1132C8071DE52AB2,2018-05-05 09:44:00,1,14,1088
0BE4943583DD45BFB661955F288C376A3F93DEA3DCB11445DA3AF9A73193EEB7,2018-05-21 14:01:00,1,6,96
2E5EEF0D0A87C27FFB29D1CCFFA6CDC1ACF2D50628EFD63281246E7A2394A773,2018-05-06 16:25:00,1,17,252
1C292ADAFDAF66B54AE0AEA5967DBA4E04097CC72F0935AFB79136774E1BEFFB,2018-05-06 14:24:00,1,13,239
C9FCB38A11906557301205B37FC46BBC7D910F1B9E043944651B9E758526468D,2018-05-03 06:27:00,0,14,0
853921183D79E29FC8227A561902B2DB68BEF33C66EB37131E56E74BB38E4C9F,2018-05-12 15:23:00,1,2,1063
CB69664E145F5626AFCDE6747E4EE2100CB8A3BA036B83D9D6F9CA90A0AE4FB5,2018-05-20 13:48:00,1,9,1662
E2D5B8C890AD1D574677DF37E2CC2830AFDE09B31B09B1E267B55AF9E022EE7D,2018-05-12 13:38:00,1,2,367
EF220C95E1ECB313DA9FE9084927F392B778EC24BE4C7CB7B9FA8845DD13C9BB,2018-05-28 09:23:00,1,4,681
D7B56A26EDB721E55264A1B18935FA5EAE019FA0D525A673674D775FD97E10DD,2018-05-07 12:37:00,1,15,1359
3090263E7AD74E006E63DCA3FF22F47FF626786C0221595C67B5B471F0FD3066,2018-05-12 10:56:00,1,10,235
928E683DE4072AD8CAA3322BD085BED16A4DF9FA1C2FE4483F944F66C77A2DA1,2018-05-03 16:25:00,1,19,58
8A6748E26755D54FD2718DDF7981490B2DE40A25C2A5701259DAEE82AD285055,2018-05-09 13:13:00,1,11,1721
28A159165FBE489869B70DB074E69509CBA7111E51866AE9BA30E79CFC57D66E,2018-05-03 05:45:00,1,11,1035
0D2E37ABB06605729B782003667E5777F1674EA06AA0999C93FB781340E8008C,2018-05-19 16:20:00,0,15,0
D0CA36CED9FD2E3AE57464F04A1C3B5C27D72579E2D9C56E7C5B1359F455B9AB,2018-05-23 12:20:00,1,17,1779
8C4DE097319C1AEE7CB5801D2C294BB88DC37C40739A6794C630114D6166F41B,2018-05-21 05:03:00,0,20,0
4863AEE0E098C71B7C37EF1885C093F6516F078BC922A7CE95FF91FD492A9117,2018-05-23 05:19:00,1,6,1230
618B3E0ED62990A2903BE65A51511041E028B29C7BF9DE08C5F3BD174EEA912E,2018-05-25 17:36:00,1,12,1792
4EDF559CA1AD40453EC838831264150EEF6BACA65B852E788E3241992F23EF35,2018-05-18 15:51:00,0,12,0
CBF27D5E545ED7AA62EFAFA907B1FA4395D8ECA0D13FC5E22D4191980031F00D,2018-05-06 09:27:00,0,5,0
646511EE718022EA618992B938B5D51A8D84EEEF2A7B9F7174DBC2E4A8A88CF9,2018-05-08 15:55:00,1,19,581
AEE5777FDF15905E798B4C1C2FEF55B076E807399FA1091EBD094B2915A6212B,2018-05-04 09:54:00,0,5,0
C34CEF0EA5CB77490A528029CF7083E30DFA6A36921691AC3E0128BCBFAEBC3B,2018-05-20 17:52:00,1,12,1146
773E9B0D4F5A92A587DB38FFDCFAD14BD6A486027119CC8D2BA100FBD0104A7B,2018-05-15 06:16:00,0,8,0
6302CD3DF2CF734F7ABE7E5E1AA437FFFE42CCBD52BFAF753219CC2030D0DA4B,2018-05-31 06:50:00,1,17,1767
E40F8E5F27BC3776909B012EC067218FF5D244AAB8F7E19974C8EB2C823D0840,2018-05-23 14:23:00,1,6,582
64D54F1F043985146F30C5EC783425F41F6FF430D05EEB5CFBE5DED70A2B8622,2018-05-07 12:42:00,1,14,465
39FF41B7E37EECCEE72209E51F4225E7CDE05AFD47CB543973ED70958AD35B6B,2018-05-12 13:54:00,1,5,1430
B3F18A6EE990E98D2FAF2AA3D59696455BBFCA965C72440FB89C51AE75813342,2018-05-19 14:53:00,1,6,373
29AAFB84D4C95432B861A72896781725AF1695A0CC6FC1DB229011880BBE59F7,2018-05-11 17:17:00,1,17,1737
EFF307A6A328E4A8F57D6F311015138108B8F7251D30895A026DBAF3FD3A3412,2018-05-08 07:59:00,0,8,0
B40A32B338F42AF9C672C9326DC037561D6C1E781CB3F482B1D054CDA47C329D,2018-05-04 16:38:00,1,9,1791
7E0F18683DED8AE712D0FADF4F932A96C01DF7C9DAD08154A5D4151424375C2F,2018-05-13 07:26:00,0,15,0
0D51E290A45937F2D56B0D543A0385AB676C890A83C94472C6AD2970E126F1BB,2018-05-18 17:53:00,0,14,0
30AED43970EBD5D13D4A1B440A729B5CB87779BCAB2D31F69100B1605668F717,2018-05-09 14:15:00,1,2,812
4DCBF344D69DE95B3ED28DD2863BDF950DA71BF704E5EDC5A45F31863E5FD0EA,2018-05-15 13:52:00,0,3,0
BD1FC6B497CD81F10B634B345C43E53E664885E43AAC43AE4894A8CD5652E1EC,2018-05-01 13:43:00,1,7,793
6536939C1FE502FD8C1DF72E3DD469BC7060CD13CA2FC261A41AE9E2FF168E79,2018-05-29 11:33:00,1,13,591
EF84AEEAD01600705E6AEF52731F8AE154C93FD0218F670FE9491B7E4DC2B898,2018-05-09 10:33:00,1,8,532
77AD120E27EC9411389943A27D34EDDCE3962EBFDD0711A2D8219255381FE4C3,2018-05-13 18:13:00,1,1,1186
8D5CBCE31735499D038F07730F9AEF158C0C26BE64C568FA6179AA2F287DFBB7,2018-05-26 15:26:00,1,3,556
41896C232FD819B2D7A1499CAD04732F9C44F18F1C3B6C2448AD6ED4EF24F31A,2018-05-19 14:09:00,1,12,1590
CCC9C3D1C3A4B7F93CA0960A36ACEB55FC6F089AC826BB4C4DDA310EE022BF45,2018-05-18 14:30:00,1,8,633
9C206E83BB6A8B66392B9BB629AEFAADDD72452B2B470EAAEED069BCC5F91280,2018-05-29 10:02:00,1,3,1603
1E91667D4B5494CB8A57A1F64F5975963F32BB3A999CCA17432A258907C92400,2018-05-02 17:16:00,1,8,1527
ED71E81681DD9BA28556DCA1A5C389C84C0910DD89159782EBB693A659C6051E,2018-05-08 12:43:00,0,5,0
8A8B084940DEA5A227198D108D8DF554D8D37CCBB7378746694610E1633DCCA4,2018-05-30 12:13:00,1,4,774
407AE97F6F1D6B3D16BA8150C51DF416A2EF1D75A7655B0D8CD064EF000866C3,2018-05-01 08:40:00,1,15,354
499C830643352E34A120CA352A988964F4C22AA4D41E5857A3930353C3F0BCF5,2018-05-27 09:00:00,1,14,169
CDEDD33EB008BE86E17D5121AC3E762FAF72564C7EF7A13DB60191315283EF08,2018-05-06 18:00:00,1,10,8
AD6B10F37B336B06015B6F297BB7FAA89A48F5E9D538C69D8F9E51A25CE3131B,2018-05-23 12:22:00,0,8,0
4DFCB5521B8758E0FDAEF1F547E62C0B1DF4A031928B3C9303C9C11F863E2FB6,2018-05-15 07:00:00,0,10,0
5546F722122577EF82327A0E1D17B36989E6148E85FD492C23AF71EE008F944D,2018-05-21 05:27:00,0,17,0
F84F7304104AD181781C40B97D0E0BFB982B693E0D6E8C00C185AA5CE85C8886,2018-05-05 15:04:00,1,12,994
74769F03E63E688148B04EA07225912FB5FDCEFD79A74F27B359CD7F5341276E,2018-05-20 14:09:00,0,3,0
AFDA4611AAF55FAF120ADFD7DC76DFEE6EE562EE5B7285A762E6E9A6052534BA,2018-05-06 05:36:00,1,8,826
C7D97802111AE88BF8154A8A546853FABC05BB963E24F2EC4E472574F891D6C9,2018-05-22 09:55:00,1,8,844
6A21D63531FBE7BA2BC2E96A4A6162946CB6C7EEDE17CD00CEA06AEE7E441266,2018-05-18 08:05:00,1,4,376
7C03E96359D8F7080C2C84FAF77828B7F6CEC1AC1D6A7668A292079A685C4127,2018-05-26 11:47:00,0,11,0
28DA08B6C82AD1DA77831ACADA815869E4C182CE949230BBA89873755CBB31C1,2018-05-03 09:06:00,0,16,0
99265C0360695F61ADAA541D2B770C1772A0D0EB28C42565FF5135925E4D60C2,2018-05-01 15:55:00,1,17,1091
DA84FDC3559061DCFF4EE5F0882A76DD635FAA6C8EE5BA732BA647C013114EFA,2018-05-07 17:54:00,1,11,263
478CC5EACB19D503F99C69EEFD1E84082AE6536DC1096B2F618140BF8A2BE839,2018-05-30 13:41:00,1,2,956
7D3D7BEB24D919BF344760B4BA8F4922E9D53B5883D76029C5D2AB4A30A6BC69,2018-05-06 09:23:00,0,11,0
81139913C59F9CA8DBD19222145498E18701A60EA547894B748DFC746D047B99,2018-05-17 17:02:00,0,8,0
57967AB7DD289B55ABF5C9D64CC04DB18B231164752636A411E55ABC154DC1BE,2018-05-02 12:47:00,1,15,757
C80F5884285E8554444E7FBCDB1F2D4ED51733B0F56F1F05085F6BDA112DC254,2018-05-18 07:37:00,0,8,0
801A5D454276395B0E99D3D12E24599AA115BF7C33E25A39A14A70EAB955ABA4,2018-05-30 14:18:00,1,9,477
30CD5F90455C54125E005C33518763F6A3E8C6B1F671A49BEBFB8B6CA6720C82,2018-05-07 06:05:00,1,2,1267
113F41EFFA1494067B3052205C542DC07A89ECF2F82916F2C3DCCFC04BFE68CE,2018-05-31 13:48:00,1,3,19
DA08B5D9EE1A178F9383EFB3EDE62E0EE7910392A69EE3CCC04DCA389C171ADB,2018-05-11 14:54:00,1,4,1416
70F6FC6CCBCD84647D785EB19E932E53B89043F25A6D03DF67267DCB28384FBB,2018-05-29 09:19:00,1,4,120
C884A611E864320AFE7EFF56A0AC1D648B3D9A887FEFD0C624B3112D361E15B4,2018-05-02 11:27:00,1,13,804
10D30CBF54646F71153ACCC24A73903B19B0B20334ED69D46396DC180B72D465,2018-05-24 10:53:00,1,1,203
1B0053A6A2404CE7419069C7249D1E37378AA3892C08999EE57FEDA1CCF2A778,2018-05-21 18:39:00,1,1,1295
4003BED8400D68EA11103977F81DDCC5DE428734C19AA7381D40B29BECB407AB,2018-05-01 10:32:00,1,9,1521
63C143D19B3D305E4764D3AE3A706C36AADEC01AD0179CCAB22F7AA4F3509A5A,2018-05-23 11:48:00,0,8,0
61FA0755B5FB2D786D39392D8F11F343195DAE8E332C9A9390D969462BD82B82,2018-05-08 12:56:00,0,17,0
4157DE3D309DD470F497A84D1093E7DC1934536B849C155F893958EED9D1AE53,2018-05-13 18:39:00,0,6,0
6B05E7111C3E01E75E44659DC44A66814F626405BA21DF53B90ED0BC3AC295B6,2018-05-15 07:42:00,1,9,519
211E4953D8C284A00481007D078FBB3A9AB8A25D917C424C2F37F9EE97B3A51B,2018-05-10 06:14:00,0,11,0
164C91AA945D6E04E709E60B1735E4C034200533D2F2518443739B79FE8E17A4,2018-05-07 13:09:00,1,11,1118
6A52C545CEDB5788E5015C4BDD0FC46F15E8338663CEA662675EAFC437DD05BA,2018-05-05 10:44:00,0,8,0
CCD76E5FAAB5E55E34DD5D1326CB531C72D40F920DF61B8B37D5CD8ABBCC9163,2018-05-21 07:21:00,1,19,798
C626198DE372A20D152D25045F050916E3B7963B0B2DB2CA1F2F626D3D0695D4,2018-05-23 14:52:00,1,12,1268
36D13844C9E42B3DBDB1331A367E21ECB8E506EB4FD65DEE789B21DEA941B3B0,2018-05-02 17:26:00,1,8,1590
FF3C5FB8A2B60FA43F4DFF69B83726177520BF6E1A1AB6B4FF90A59CA2647400,2018-05-01 13:24:00,0,13,0
E13464B21D7A929A35B58B8EA82D0C5BA2CC6CC84DFBC690D296E8EF92315D17,2018-05-01 06:50:00,1,3,1245
42F7CBA52B120654039EDDC6E2A8DE948AF2D2B22847BD1E7884AFDCA834DB82,2018-05-23 09:09:00,1,12,246
DB2F99F22B599664A9745CEB1C3501E3AB99EACE0A6FA67E0BA3DC3039EDCF34,2018-05-07 09:58:00,1,6,628
B24BE468B25E03246AB0C0FA4B1A1D310169B288876633464F48DCF42978AEA4,2018-05-18 05:12:00,1,17,317
FDDF3E4B665EE4BC676E9C331B6D9EB1B3139C590C8440692BBC3F9BDDEB4DD2,2018-05-08 05:47:00,1,8,252
6D77B2EBACCE4DBBF048B5DFC9220109FD372AA1B549DEE964B19FB2DEBF7C1D,2018-05-21 15:10:00,1,1,668
5B1C6DE02CF4717491395FA3C4063BCE76507941501C6E37DFA65642AFBBFB7A,2018-05-15 08:31:00,1,11,98
195C7CA7AF5385074DD7EAB09F094219E63B19197C57ECD4EC30EDDE5D89C864,2018-05-11 15:09:00,1,19,678
5C5ABE9D2104B76A3361460B043494509708B43D564CA6D6282014F7D088CF35,2018-05-01 10:23:00,1,8,53
C2F3CB1558D05857D37F2AA53F775827CF7A1BA97A7010A9336F0689A3B99035,2018-05-03 18:55:00,1,2,714
39A81481CC08E253C78C60D135724E73D0750B63FF8F1089FC4B08A91C0C5C56,2018-05-12 15:07:00,1,11,385
EC095B93115BA394AC044CD4C812B2CF313A7D38906BAB20C388DF634EA0D36F,2018-05-03 14:49:00,1,8,1753
EE88690C653F37D56D1ACBF4CB33085F74C5381796652AFAAB5321F72A276E81,2018-05-18 10:19:00,1,2,1073
8F304BEAD2A51D596CCF60E53D2B3F6CD6503FB0566FD0D2FFD3D6D7924913A4,2018-05-03 11:33:00,1,12,1053
BDE89E08A8DE1357481A8272BE8BEB78E5C145009215665357F8A705D433A5B5,2018-05-01 18:12:00,1,3,45
